webtitle,sectionname,publisheddate,webUrl,apiUrl
"'Lives will be lost': 700,000 Rohingya face cyclone season under tarpaulin",world,2018-04-27T04:00:36Z,https://www.theguardian.com/world/2018/apr/27/rohingya-refugees-cyclone-monsoon-season-bangladesh-myanmar,https://content.guardianapis.com/world/2018/apr/27/rohingya-refugees-cyclone-monsoon-season-bangladesh-myanmar
Adani builds coal-fired power plant in India to send energy to Bangladesh,business,2018-04-26T00:08:00Z,https://www.theguardian.com/business/2018/apr/26/adani-builds-coal-fired-power-plant-in-india-to-send-energy-to-bangladesh,https://content.guardianapis.com/business/2018/apr/26/adani-builds-coal-fired-power-plant-in-india-to-send-energy-to-bangladesh
"Rana Plaza, five years on: safety of workers hangs in balance in Bangladesh | Michael Safi and Dominic Rushe",global-development,2018-04-24T05:00:10Z,https://www.theguardian.com/global-development/2018/apr/24/bangladeshi-police-target-garment-workers-union-rana-plaza-five-years-on,https://content.guardianapis.com/global-development/2018/apr/24/bangladeshi-police-target-garment-workers-union-rana-plaza-five-years-on
Labour MP Rushanara Ali: 'Rana Plaza was a man-made disaster',world,2018-04-23T17:10:07Z,https://www.theguardian.com/world/2018/apr/23/labour-mp-rushanara-ali-rana-plaza-was-a-man-made-disaster,https://content.guardianapis.com/world/2018/apr/23/labour-mp-rushanara-ali-rana-plaza-was-a-man-made-disaster
Australian clothing brands won't commit to garment workers' safety,fashion,2018-04-23T07:08:37Z,https://www.theguardian.com/fashion/2018/apr/23/australian-clothing-brands-wont-commit-to-garment-workers-safety,https://content.guardianapis.com/fashion/2018/apr/23/australian-clothing-brands-wont-commit-to-garment-workers-safety
Start of rainy season exposes risks for Rohingya refugees in Bangladesh,world,2018-04-18T15:26:52Z,https://www.theguardian.com/world/2018/apr/18/first-monsoon-rain-exposes-risks-for-rohingya-refugees-in-bangladesh,https://content.guardianapis.com/world/2018/apr/18/first-monsoon-rain-exposes-risks-for-rohingya-refugees-in-bangladesh
First Rohingya refugees repatriated to Myanmar despite UN safety fears,world,2018-04-15T11:44:19Z,https://www.theguardian.com/world/2018/apr/15/first-rohingya-refugees-repatriated-to-myanmar-despite-un-safety-fears,https://content.guardianapis.com/world/2018/apr/15/first-rohingya-refugees-repatriated-to-myanmar-despite-un-safety-fears
How have attitudes to the Commonwealth changed where you live?,world,2018-04-13T12:15:07Z,https://www.theguardian.com/world/2018/apr/13/how-have-attitudes-to-the-commonwealth-changed-where-you-live,https://content.guardianapis.com/world/2018/apr/13/how-have-attitudes-to-the-commonwealth-changed-where-you-live
Young lives hang by a thread as past haunts Rohingya mothers,global-development,2018-03-29T06:00:08Z,https://www.theguardian.com/global-development/2018/mar/29/young-lives-hang-by-thread-as-past-haunts-rohingya-mothers-bangladesh,https://content.guardianapis.com/global-development/2018/mar/29/young-lives-hang-by-thread-as-past-haunts-rohingya-mothers-bangladesh
Australia condemns Myanmar violence and says offenders 'must be held to account',world,2018-03-26T02:43:56Z,https://www.theguardian.com/world/2018/mar/26/australia-condemns-myanmar-violence-and-says-offenders-must-be-held-to-account,https://content.guardianapis.com/world/2018/mar/26/australia-condemns-myanmar-violence-and-says-offenders-must-be-held-to-account
The dysfunctional megacity: why Dhaka is bursting at the sewers,cities,2018-03-21T07:00:05Z,https://www.theguardian.com/cities/2018/mar/21/people-pouring-dhaka-bursting-sewers-overpopulation-bangladesh,https://content.guardianapis.com/cities/2018/mar/21/people-pouring-dhaka-bursting-sewers-overpopulation-bangladesh
Myanmar willing to take back fewer than 400 Rohingya refugees,world,2018-03-15T09:54:13Z,https://www.theguardian.com/world/2018/mar/15/myanmar-willing-to-take-back-fewer-than-400-rohingya-refugees-bangladesh,https://content.guardianapis.com/world/2018/mar/15/myanmar-willing-to-take-back-fewer-than-400-rohingya-refugees-bangladesh
'All these flashbacks come': Rohingya’s teens speak out on Myanmar brutality | Liz Ford,global-development,2018-03-10T22:00:12Z,https://www.theguardian.com/global-development/2018/mar/10/rohingya-mental-health-refugees-post-traumatic-stress-action-against-hunger,https://content.guardianapis.com/global-development/2018/mar/10/rohingya-mental-health-refugees-post-traumatic-stress-action-against-hunger
"Myanmar government is rogue and evil, says Bangladesh minister",world,2018-03-08T07:54:17Z,https://www.theguardian.com/world/2018/mar/08/myanmar-government-rogue-evil-bangladesh-minister-rohingya-refugees,https://content.guardianapis.com/world/2018/mar/08/myanmar-government-rogue-evil-bangladesh-minister-rohingya-refugees
Australia to train Myanmar military despite ethnic cleansing accusations,australia-news,2018-03-05T17:00:21Z,https://www.theguardian.com/australia-news/2018/mar/06/australia-to-train-myanmar-military-despite-ethnic-cleansing-accusations,https://content.guardianapis.com/australia-news/2018/mar/06/australia-to-train-myanmar-military-despite-ethnic-cleansing-accusations
'Lives will be lost': Bangladesh rains promise further misery for Rohingya,global-development,2018-03-01T12:00:19Z,https://www.theguardian.com/global-development/2018/mar/01/bangladesh-monsoon-rains-further-misery-rohingya-myanmar,https://content.guardianapis.com/global-development/2018/mar/01/bangladesh-monsoon-rains-further-misery-rohingya-myanmar
Rohingya refugees have to know they will be safe before they can return | Farah Kabir,commentisfree,2018-02-26T15:06:11Z,https://www.theguardian.com/commentisfree/2018/feb/26/rohingya-boris-johnson-bangladesh-myanmar,https://content.guardianapis.com/commentisfree/2018/feb/26/rohingya-boris-johnson-bangladesh-myanmar
Assam's list: Indian state preparing to deport tens of thousands of 'foreigners',world,2018-02-26T03:44:05Z,https://www.theguardian.com/world/2018/feb/26/assams-list-indian-state-preparing-to-deport-tens-of-thousands-of-foreigners,https://content.guardianapis.com/world/2018/feb/26/assams-list-indian-state-preparing-to-deport-tens-of-thousands-of-foreigners
"'Hate-filled' narratives target minorities globally, says Amnesty International",world,2018-02-22T05:01:08Z,https://www.theguardian.com/world/2018/feb/22/hate-filled-narratives-target-minorities-globally-says-amnesty-international,https://content.guardianapis.com/world/2018/feb/22/hate-filled-narratives-target-minorities-globally-says-amnesty-international
Sister of Bangladeshi student accused of Melbourne stabbing arrested in Dhaka,world,2018-02-14T21:11:32Z,https://www.theguardian.com/world/2018/feb/15/sister-of-bangladeshi-student-accused-of-melbourne-stabbing-arrested-in-dhaka,https://content.guardianapis.com/world/2018/feb/15/sister-of-bangladeshi-student-accused-of-melbourne-stabbing-arrested-in-dhaka
Boris Johnson: let Rohingya return home when conditions are right,world,2018-02-10T17:07:28Z,https://www.theguardian.com/world/2018/feb/10/boris-johnson-let-rohingya-return-home-when-conditions-are-right,https://content.guardianapis.com/world/2018/feb/10/boris-johnson-let-rohingya-return-home-when-conditions-are-right
My great-great-aunt was a terrorist: women’s politics went beyond the vote | Ash Sarkar,commentisfree,2018-02-05T08:00:50Z,https://www.theguardian.com/commentisfree/2018/feb/05/relatives-terrorist-past-women-politic-british-bengal,https://content.guardianapis.com/commentisfree/2018/feb/05/relatives-terrorist-past-women-politic-british-bengal
Witness to a massacre: the former Myanmar soldier who saw his village burn,world,2018-02-05T05:43:05Z,https://www.theguardian.com/world/2018/feb/05/witness-massacre-tula-toli-rohingya-myanmar-soldier-village,https://content.guardianapis.com/world/2018/feb/05/witness-massacre-tula-toli-rohingya-myanmar-soldier-village
Displaced Rohingya children left in limbo by refugee crisis,world,2018-01-31T17:00:11Z,https://www.theguardian.com/world/2018/feb/01/devoid-of-hope-displaced-rohingya-children-are-vulnerable-to-trafficking-and-radicalisation,https://content.guardianapis.com/world/2018/feb/01/devoid-of-hope-displaced-rohingya-children-are-vulnerable-to-trafficking-and-radicalisation
Rohingya refugee children at risk from monsoon season 'catastrophe',world,2018-01-30T17:00:18Z,https://www.theguardian.com/world/2018/jan/31/rohingya-refugee-children-at-risk-from-monsoon-season-catastrophe,https://content.guardianapis.com/world/2018/jan/31/rohingya-refugee-children-at-risk-from-monsoon-season-catastrophe
Unicef appeals for record $3.6bn as wars trigger desperate need,global-development,2018-01-30T11:55:03Z,https://www.theguardian.com/global-development/2018/jan/30/un-unicef-childrens-agency-appeal-record-36bn-wars-trigger-desperate-need,https://content.guardianapis.com/global-development/2018/jan/30/un-unicef-childrens-agency-appeal-record-36bn-wars-trigger-desperate-need
'There is no peace': traumatised Rohingya vow they won't go back to Myanmar,world,2018-01-29T17:00:53Z,https://www.theguardian.com/world/2018/jan/30/there-is-no-peace-traumatised-rohingya-vow-they-wont-go-back-to-myanmar,https://content.guardianapis.com/world/2018/jan/30/there-is-no-peace-traumatised-rohingya-vow-they-wont-go-back-to-myanmar
M&S one of UK retailers yet to renew safety deal in Bangladesh factories,uk-news,2018-01-29T07:15:29Z,https://www.theguardian.com/uk-news/2018/jan/29/ms-john-lewis-sainsburys-bangladesh-factory-safety-accord,https://content.guardianapis.com/uk-news/2018/jan/29/ms-john-lewis-sainsburys-bangladesh-factory-safety-accord
Unions reach $2.3m settlement on Bangladesh textile factory safety,business,2018-01-22T07:00:43Z,https://www.theguardian.com/business/2018/jan/22/bandgladesh-textile-factory-safety-unions-settlement,https://content.guardianapis.com/business/2018/jan/22/bandgladesh-textile-factory-safety-unions-settlement
Someone has to ask the Rohingya what they actually want | Kate Allen,commentisfree,2018-01-18T13:25:01Z,https://www.theguardian.com/commentisfree/2018/jan/18/someone-ask-rohingya-what-actually-want-myanmar,https://content.guardianapis.com/commentisfree/2018/jan/18/someone-ask-rohingya-what-actually-want-myanmar
UN chief and rights groups raise concerns over Rohingya deal,world,2018-01-17T09:30:01Z,https://www.theguardian.com/world/2018/jan/17/un-chief-and-rights-groups-raise-concerns-over-myanmar-rohingya-deal,https://content.guardianapis.com/world/2018/jan/17/un-chief-and-rights-groups-raise-concerns-over-myanmar-rohingya-deal
"The Guardian view on returning the Rohingya: a bad deal, worsened by haste | Editorial",commentisfree,2018-01-16T18:09:12Z,https://www.theguardian.com/commentisfree/2018/jan/16/the-guardian-view-on-returning-the-rohingya-a-bad-deal-worsened-by-haste,https://content.guardianapis.com/commentisfree/2018/jan/16/the-guardian-view-on-returning-the-rohingya-a-bad-deal-worsened-by-haste
When acid attacks become a weapon of patriarchy | Letters,world,2018-01-11T19:14:50Z,https://www.theguardian.com/world/2018/jan/11/when-acid-attacks-become-a-weapon-of-patriarchy,https://content.guardianapis.com/world/2018/jan/11/when-acid-attacks-become-a-weapon-of-patriarchy
Squalor and disease await Rohingya babies born in Bangladesh camps,global-development,2018-01-04T18:01:01Z,https://www.theguardian.com/global-development/2018/jan/04/squalor-disease-await-rohingya-babies-born-bangladesh-camps,https://content.guardianapis.com/global-development/2018/jan/04/squalor-disease-await-rohingya-babies-born-bangladesh-camps
'Boats pass over where our land was': climate refugees in Bangladesh | John Vidal,global-development,2018-01-04T12:13:41Z,https://www.theguardian.com/global-development/2018/jan/04/bangladesh-climate-refugees-john-vidal-photo-essay,https://content.guardianapis.com/global-development/2018/jan/04/bangladesh-climate-refugees-john-vidal-photo-essay
New York attack: police in Bangladesh question Akayed Ullah's relatives,us-news,2017-12-12T14:15:42Z,https://www.theguardian.com/us-news/2017/dec/12/new-york-attack-police-in-bangladesh-quiz-akayed-ullahs-relatives,https://content.guardianapis.com/us-news/2017/dec/12/new-york-attack-police-in-bangladesh-quiz-akayed-ullahs-relatives
The traders cashing in on Rohingya misery: 'It's the best profit of my life' | William Worley,global-development,2017-12-12T06:30:26Z,https://www.theguardian.com/global-development/2017/dec/12/traders-cashing-in-rohingya-bangladesh-coxs-bazar,https://content.guardianapis.com/global-development/2017/dec/12/traders-cashing-in-rohingya-bangladesh-coxs-bazar
Suspected New York bomber being treated at hospital as police investigate,us-news,2017-12-11T22:22:18Z,https://www.theguardian.com/us-news/2017/dec/11/new-york-bomber-akayed-ullah,https://content.guardianapis.com/us-news/2017/dec/11/new-york-bomber-akayed-ullah
Manhattan bomb: officials will focus on recent activity and overseas links,us-news,2017-12-11T18:13:02Z,https://www.theguardian.com/us-news/2017/dec/11/manhattan-bomb-officials-will-focus-on-recent-activity-and-overseas-links,https://content.guardianapis.com/us-news/2017/dec/11/manhattan-bomb-officials-will-focus-on-recent-activity-and-overseas-links
Why will Tulip Siddiq not speak out on Bangladesh’s ‘disappeared’ innocents? | Michael Polak,commentisfree,2017-12-04T14:42:53Z,https://www.theguardian.com/commentisfree/2017/dec/04/tulip-siddiq-bangladesh-disappeared-abducted-prime-minister,https://content.guardianapis.com/commentisfree/2017/dec/04/tulip-siddiq-bangladesh-disappeared-abducted-prime-minister
"‘This is the world’s cheapest place to scrap ships’ – but in Chittagong, it’s people who pay the price",global-development,2017-12-02T21:00:22Z,https://www.theguardian.com/global-development/2017/dec/02/chittagong-shipbreaking-yards-legal-fight,https://content.guardianapis.com/global-development/2017/dec/02/chittagong-shipbreaking-yards-legal-fight
We MPs do our best – I can sympathise with Tulip Siddiq’s lapse of judgment | Rupa Huq,commentisfree,2017-12-01T13:42:12Z,https://www.theguardian.com/commentisfree/2017/dec/01/mps-tulip-siddiq-bangladesh-human-rights-parliament-rupa-huq,https://content.guardianapis.com/commentisfree/2017/dec/01/mps-tulip-siddiq-bangladesh-human-rights-parliament-rupa-huq
Rohingya girls as young as 12 compelled to marry just to get food,global-development,2017-11-30T07:00:01Z,https://www.theguardian.com/global-development/2017/nov/30/young-rohingya-girls-bangladesh-compelled-marry-food-rations,https://content.guardianapis.com/global-development/2017/nov/30/young-rohingya-girls-bangladesh-compelled-marry-food-rations
The Guardian view on child marriage: wedlock is a padlock for girls | Editorial,commentisfree,2017-11-29T19:13:02Z,https://www.theguardian.com/commentisfree/2017/nov/29/the-guardian-view-on-child-marriage-wedlock-is-a-padlock-for-girls,https://content.guardianapis.com/commentisfree/2017/nov/29/the-guardian-view-on-child-marriage-wedlock-is-a-padlock-for-girls
